"hour_id","4850303_0_cu_ul_flow_mbyte","4850303_0_ct_ul_flow_mbyte","4850303_0_cu_dl_flow_mbyte","4850303_0_ct_dl_flow_mbyte","4850303_1_cu_ul_flow_mbyte","4850303_1_ct_ul_flow_mbyte","4850303_1_cu_dl_flow_mbyte","4850303_1_ct_dl_flow_mbyte","4850303_2_cu_ul_flow_mbyte","4850303_2_ct_ul_flow_mbyte","4850303_2_cu_dl_flow_mbyte","4850303_2_ct_dl_flow_mbyte","4850319_0_cu_ul_flow_mbyte","4850319_0_ct_ul_flow_mbyte","4850319_0_cu_dl_flow_mbyte","4850319_0_ct_dl_flow_mbyte","4850319_1_cu_ul_flow_mbyte","4850319_1_ct_ul_flow_mbyte","4850319_1_cu_dl_flow_mbyte","4850319_1_ct_dl_flow_mbyte","4850319_2_cu_ul_flow_mbyte","4850319_2_ct_ul_flow_mbyte","4850319_2_cu_dl_flow_mbyte","4850319_2_ct_dl_flow_mbyte","4850319_6_cu_ul_flow_mbyte","4850319_6_ct_ul_flow_mbyte","4850319_6_cu_dl_flow_mbyte","4850319_6_ct_dl_flow_mbyte","4850319_7_cu_ul_flow_mbyte","4850319_7_ct_ul_flow_mbyte","4850319_7_cu_dl_flow_mbyte","4850319_7_ct_dl_flow_mbyte","4850319_8_cu_ul_flow_mbyte","4850319_8_ct_ul_flow_mbyte","4850319_8_cu_dl_flow_mbyte","4850319_8_ct_dl_flow_mbyte","4857676_129_cu_ul_flow_mbyte","4857676_129_ct_ul_flow_mbyte","4857676_129_cu_dl_flow_mbyte","4857676_129_ct_dl_flow_mbyte"
"2023020714","40.66502","35.73401","756.2637","1322.65303","53.25818","7.93729","482.2057","55.35513","73.14275","4.77535","405.03445","88.2619","22.31697","3.15663","263.45312","96.70988","66.31258","7.66521","742.95156","167.305","14.26077","5.17814","98.01297","25.17869","166.82968","1.97658","872.07954","25.01479","47.35124","25.65231","797.45904","389.12828","187.65274","40.78365","2447.75799","372.06942","0","0","0","0"
"2023020715","153.90226","46.93666","2084.25815","852.68649","211.29972","32.49254","1981.61744","583.31894","213.85173","79.11618","1631.12815","1318.10445","30.70551","10.2861","297.42056","209.21246","84.83473","27.13232","1155.62792","250.56194","75.40097","25.48975","817.66347","115.86485","95.30411","28.91122","1227.55915","358.96551","79.36346","57.20911","1040.49673","1209.74526","364.19201","87.28096","3909.23088","1601.40568","0","0.76857","0","0.17213"
"2023020716","199.91649","47.05641","2230.34901","818.24055","828.81205","159.22321","6997.99185","966.2499","611.65395","150.89098","4487.18565","2064.644","113.79237","30.44056","1892.31303","461.92902","281.738","112.98396","2445.38068","1207.65494","305.80922","42.99327","2858.70441","613.4346","399.28986","34.26261","3116.48732","470.91299","294.55463","99.20702","4770.30525","1641.18026","655.84046","333.62079","7671.53824","3580.58011","4.33681","0.75758","152.21157","2.64292"
"2023020717","206.51818","40.8899","2927.17914","536.86136","1746.29466","169.04208","10775.97289","3233.60869","587.46395","263.2096","7372.96756","3319.03941","429.34331","99.66217","3916.57709","1037.03029","655.24147","124.17816","5138.0837","1705.97537","344.76822","64.96988","3184.62259","718.09731","871.00704","73.14656","4425.29277","723.56718","517.17514","170.21955","5265.81249","1148.46923","1294.49774","318.3295","10948.06727","3922.38744","5.30101","5.22374","19.43902","18.29691"
"2023020718","274.93094","55.61773","1852.59405","558.88082","1851.43621","468.39896","9846.27138","2815.47531","1209.49885","384.40037","6659.81517","3384.69708","584.97967","197.32294","3906.2753","1152.90497","687.46526","122.35618","4597.5703","2002.70326","594.64496","88.62154","6760.64706","1593.96714","524.54671","248.72236","4226.28796","1086.07755","559.30483","68.8979","7756.50903","1214.00449","1687.13514","221.91367","12185.0349","2469.04356","1.56096","208.84056","6.65408","60.50971"
"2023020719","275.3532","93.13806","4336.86119","1410.05394","1857.8987","439.57201","12835.59208","2529.24722","498.85451","324.69989","6713.3155","3574.32068","448.52087","154.84637","3582.52386","1835.25632","530.11764","197.67461","3690.15448","1801.69536","779.54253","60.62309","6361.69706","1536.08189","617.67636","205.93693","5659.34324","718.13747","1072.21445","215.19941","7722.09523","1559.8292","1579.07177","200.6591","13443.22152","3047.17852","4.96364","17.10016","45.44064","73.26677"
"2023020720","922.52648","295.66798","6389.2846","2595.92008","1302.64205","827.07564","18333.17326","3807.61476","1559.83553","436.32199","6099.55622","2705.36347","470.42481","396.20223","3972.3253","3225.85336","689.30149","158.29519","5501.52747","2389.42893","528.92483","229.6049","7727.97035","1321.12138","591.9392","102.08127","8332.33381","712.72697","638.07225","284.49419","6767.72576","3570.87121","1159.64543","308.53806","14844.4693","5570.1513","2.84079","7.75375","29.3106","70.6153"
"2023020721","329.3738","287.93962","2981.46053","1819.79601","721.78253","411.85206","16761.72561","3471.21916","1238.92693","184.22828","6077.91108","2299.27351","208.36328","242.29456","3684.88668","2731.91709","346.0836","144.92354","5515.94328","1747.1973","476.57537","134.11437","8373.00513","1132.51061","482.87902","51.6368","5262.52698","435.3646","613.39581","469.0514","8198.72234","4343.37284","1278.43943","392.84451","11961.53693","4671.2065","16.91915","11.00467","401.81959","88.93554"
"2023020722","345.88867","76.46558","2940.69319","945.17194","921.10308","222.66961","10761.64773","2828.9291","749.77976","259.66519","6653.85398","2495.75566","342.0969","369.75076","4232.98218","1683.41924","358.76404","210.2219","4509.38258","2106.41259","698.08569","567.26014","5822.30789","1342.15125","661.04953","70.84506","4959.98906","631.83605","568.35523","133.32906","6624.62746","2371.50785","1122.37116","390.17381","9401.14743","3878.13629","27.35878","445.24629","94.16313","228.58102"
"2023020723","322.01333","90.60927","3273.55926","618.49091","1542.78339","199.67374","11274.92831","4105.20997","520.42422","399.24078","5775.25926","3756.89705","330.30174","321.56167","4352.52501","3280.15985","429.25443","169.94918","4957.26638","2300.52118","813.42076","318.94882","6639.00987","636.57522","626.38113","94.51832","5811.13201","596.01843","496.00198","213.85567","7650.20247","1864.72913","1164.50103","311.39057","9564.08692","4430.40871","10.1556","43.84176","28.91671","142.60381"
"2023020800","475.76413","99.09461","5424.20999","1821.10627","1864.92651","243.15064","16628.566","3928.80244","488.68319","308.3953","4474.8093","3370.07827","596.95216","249.63352","3651.54421","11801.1901","533.17639","227.84098","6048.40816","2103.08838","1734.63447","84.83585","11228.52017","845.47926","948.05608","102.00804","6604.43882","1391.59702","372.61733","167.14649","3666.39604","2712.64578","2059.27279","252.02183","10650.89392","3822.05434","32.11","277.70018","200.51898","305.59817"
"2023020801","466.7246","120.85379","5183.43661","1606.78546","1630.61131","202.31405","13164.97497","2315.71699","681.53048","490.52968","4946.85227","1811.87155","932.87317","163.11285","5599.6795","1206.46279","587.97003","128.47481","4264.1701","1705.18539","1462.48551","125.83756","5735.78618","998.71059","891.62801","98.64811","4631.32455","1111.14431","616.47241","247.20242","5686.80715","1080.68521","1884.86619","827.63432","10408.81279","4389.60388","3.01921","218.44089","38.89855","174.53297"
"2023020802","431.80113","412.73926","5414.20163","2437.70167","513.20523","196.20811","5792.11045","1821.08672","481.18888","241.11256","3207.05114","1084.73715","316.65565","220.92571","3689.89694","1856.67344","501.68367","149.87816","3672.56028","1097.069","426.18102","85.16845","2798.93744","699.64162","737.38072","73.13772","4307.52541","283.02921","542.64521","146.66211","6788.25724","1782.83167","1246.20233","299.61421","9673.16215","4756.76649","2.19337","122.43581","11.69737","273.25944"
"2023020803","358.3053","421.08815","2667.54823","3164.34408","316.32398","280.44704","2444.47184","735.21797","181.18722","358.0196","2067.64529","1012.40827","374.85084","361.85404","2681.39791","2370.51725","272.06112","318.64347","3015.09995","1333.7312","480.06502","69.70681","2287.64588","553.99767","401.16662","55.86649","3820.13787","307.52079","673.57473","185.59315","9937.53928","1934.77196","1457.1764","275.39456","9440.96978","3336.70047","4.97252","39.14064","12.53032","92.08335"
"2023020804","1129.46441","592.29262","4827.79603","3689.34549","874.84952","71.32499","3062.91246","698.30342","209.14381","113.82907","2057.10168","512.34949","272.36276","146.38159","1737.29842","1203.22373","540.87171","134.21325","3457.59781","2740.19441","433.25926","56.50666","1976.71294","777.38173","236.98642","30.62992","2985.91949","171.52037","799.11435","144.82155","4537.07453","1628.60593","1618.72709","496.06566","9221.1531","7671.56945","0.57273","0.44378","0.58953","8.32362"
"2023020805","405.55125","75.02827","4884.27897","1577.68603","299.34821","102.98495","2551.09066","781.61069","427.01866","211.69532","1976.73782","4269.22937","437.54225","80.41682","1905.81214","1299.43009","600.58827","214.67263","4679.09653","2145.97989","273.10866","73.69581","4102.97452","1206.05628","487.5216","69.00041","3291.09566","599.05996","584.87711","151.07877","3440.90552","1927.35024","1568.98897","583.58648","9469.17752","6043.98327","5e-05","0","0.0001","0"
"2023020806","577.5625","185.22912","4595.33645","2104.28088","247.92657","277.9588","2255.08359","1152.12387","598.98516","104.81245","2448.83748","2069.16438","386.59837","138.78803","2892.09325","1335.54294","441.26997","89.7454","3587.46862","1292.4137","240.13246","11.98865","3298.384","267.95045","547.25461","67.50087","1706.34161","446.1282","787.3061","97.7649","3198.00411","1099.71157","1425.6366","781.17088","9986.11331","5162.15501","0","0","0","0"
"2023020807","381.84564","264.30578","5162.03238","1245.77898","104.82003","63.61785","1871.21423","287.02623","382.37216","19.65005","1823.61674","385.54268","264.46399","105.54446","4023.56213","1573.42389","242.85172","46.23104","1915.89552","206.53095","266.54632","242.73405","2499.324","1247.49881","158.27747","129.73407","1742.85081","1140.59313","386.43333","34.24436","5391.91671","621.71659","534.236","258.47139","6738.07557","3279.56313","0","0","0","0"
"2023020808","209.92089","32.36715","1420.22534","158.69587","53.41855","9.01891","1316.57284","720.60421","162.06193","53.87457","1625.33092","797.01552","193.4252","54.2064","5088.34254","688.55803","99.84457","22.48865","1350.49018","331.23101","207.39159","9.36901","1187.9583","166.84241","65.36326","25.91937","1455.23429","519.77498","261.09578","27.15098","3464.5627","110.07495","342.96932","76.61128","4961.90661","1593.97772","0","0.00102","0","0.0008"
"2023020809","113.0291","8.12593","1794.9387","141.47159","36.77349","27.6332","764.35111","249.45333","29.29844","25.24189","912.99126","309.53719","59.44253","4.14662","1660.41416","113.2793","91.74583","19.04149","2140.39352","419.7405","78.55215","5.57784","1008.32719","108.03504","17.40646","0.84631","249.59967","2.39129","164.71146","8.16668","2515.01526","174.66287","161.015","40.8972","1564.33082","917.23802","0","0","0","0"
"2023020810","55.4913","6.9484","579.50276","186.05022","13.94202","13.19931","336.66782","19.88751","13.09957","0.45333","597.04364","1.30423","15.16273","1.48813","330.12487","2.40329","44.87551","5.40436","1041.59105","168.47697","32.7031","2.38054","140.4609","11.58968","9.00269","1.57659","79.17533","17.85329","67.9476","7.23003","381.99698","194.96829","48.3685","15.52262","1045.79076","575.4051","0","0","0","0"
"2023020811","32.69581","3.57796","552.06162","5.32207","32.91585","0.75996","404.57241","1.89996","2.84406","0.755","8.73771","1.58805","4.73407","0.33672","9.18208","0.37428","41.15078","13.73797","549.4853","228.20949","5.34335","0.17526","27.35151","0.14732","0.74898","0.2071","1.52119","0.65922","49.70061","2.16625","114.74887","2.32994","41.70139","24.41588","361.82664","678.71702","0","0","0","0"
"2023020812","69.20663","9.29287","965.03781","49.49976","21.23188","0.6034","12.35518","0.88952","0.24487","0.07131","0.31386","0.18581","0","0","0","0","33.1417","6.14923","261.73805","115.96188","26.00998","2.57422","61.78335","7.48594","27.73611","2.56033","144.83461","20.95916","58.16711","10.94883","639.66212","201.51019","51.256","27.14038","1369.20803","905.3568","0","0","0","0"
"2023020813","9.18722","1.42414","130.21081","4.15053","1.78553","0.18251","1.49808","0.34544","34.84292","5.51957","147.64786","48.14371","18.88375","2.37758","86.76154","50.30001","21.81257","4.37269","288.0269","23.022","24.50261","6.12368","210.22534","37.83012","17.5471","1.55193","42.63771","10.04185","32.6955","6.67202","4998.83168","28.42761","56.17561","36.39698","1182.74184","1427.04512","0","0","0","0"
"2023020814","89.7467","24.45271","1795.97907","542.79964","46.47173","16.02634","943.77572","217.41517","41.66735","7.85035","444.24367","66.01707","18.58933","1.34032","152.93301","5.45664","125.22222","21.49761","367.7529","589.39091","25.83709","5.3935","119.00957","32.50686","29.09801","2.10714","213.56479","13.10681","77.54246","11.54258","935.58767","244.6985","537.22187","36.37072","2808.54669","534.33348","0","0.0039","0","0.00435"
"2023020815","146.13297","76.32597","2379.1617","1362.30829","115.15131","30.63497","992.82418","2476.75868","171.87741","54.64752","1458.37374","830.24105","31.74859","11.89957","127.94334","218.21572","184.75311","23.42017","774.18205","315.77203","74.91171","24.56515","991.36412","235.92215","122.18243","20.3114","1139.53689","212.68301","440.26815","125.48034","1509.53351","711.79351","339.33478","63.01124","7586.40011","1214.94572","0","0.07541","0","0.10602"
"2023020816","474.28907","101.36646","3235.59217","2360.53505","571.10197","103.85632","6670.76322","777.31721","469.60576","259.01147","4381.86053","2585.66548","295.09613","37.72516","2719.57753","413.89477","242.97167","167.09674","2963.41169","998.47572","337.7278","55.79314","4400.54299","341.20858","325.06314","124.8849","2245.03062","971.78488","307.576","146.64254","3403.60496","896.01997","1452.03184","140.28015","8639.52743","2327.07839","1.20935","0.32178","17.22095","1.30226"
"2023020817","789.59327","103.01711","4244.81325","2161.56518","1617.16253","221.36604","14350.09164","1393.64514","557.84143","239.20514","4381.57394","4095.92169","297.51368","99.10005","3163.36455","1560.77569","327.2589","279.79667","6312.70369","1614.73471","319.88629","28.97787","3004.19798","428.559","592.70248","81.14932","5363.32396","1214.39913","636.67021","171.74762","4823.69827","960.93726","1467.67437","355.67326","12307.25797","3583.75557","6.54642","4.52721","20.77903","129.95663"
"2023020818","861.3121","95.80892","5033.74929","1238.85587","2614.0916","296.60111","20454.96743","1669.14499","548.2109","375.14613","4133.5129","5067.83451","493.04157","107.43427","3179.73801","850.21309","514.22725","80.81942","3927.15979","1553.70481","315.39467","53.16959","2530.50824","410.56768","632.8849","65.30808","7718.0731","553.7038","775.34494","104.6649","6739.19176","888.71992","1142.71267","575.08203","11234.251","5081.79524","3.94547","22.23359","37.13136","30.25606"
"2023020819","662.76318","163.99147","7777.59508","2384.77263","1809.28633","329.76124","13595.54797","2621.79501","398.93202","286.41734","3709.86558","2966.63874","386.98916","147.49952","4353.64799","1544.55724","338.39464","191.32367","3819.45681","1963.31316","345.78706","96.98184","7339.31609","1289.2744","649.64459","63.69088","4325.64417","677.79315","685.57754","218.3025","7668.69198","1235.33271","1628.97541","291.56344","12660.27844","2796.87462","10.92936","17.04546","240.35386","82.80157"
"2023020820","615.3671","180.21598","7415.01858","2631.67373","1524.71223","282.34858","19391.22199","2764.75861","321.9664","247.07176","3428.18666","2109.74427","420.99768","325.40293","4155.44541","2004.07161","531.8858","332.39286","6208.14692","3355.37357","449.175","118.34138","7366.81846","1019.79764","589.85153","73.92707","6110.46008","534.68255","870.17368","411.52987","8200.67628","3299.80113","1750.20451","338.63149","14703.06918","3751.56391","5.13041","20.69975","17.47706","44.56375"
"2023020821","887.67105","110.66361","4031.52737","3257.06606","1418.59533","254.44212","16245.44428","1645.06597","547.11207","168.55712","4715.49323","3146.90073","271.32666","95.90694","5558.18888","1304.69072","535.45579","80.92865","6314.38667","1815.04193","359.90956","81.93565","5569.86078","507.88192","552.35819","50.90074","6987.39626","858.69563","457.1844","207.03403","6984.31937","2154.3248","1431.33463","329.05617","12970.17271","3899.99644","12.75451","7.82341","178.03674","30.13149"
"2023020822","534.02268","121.30303","4416.69719","1524.15508","2921.75498","174.20396","17906.48718","1120.24916","546.36445","174.40441","3725.85531","3293.19191","368.94211","156.34223","4833.86916","1875.01602","546.8867","202.77961","4373.64578","2093.39682","356.17011","47.45769","5594.92984","658.8255","377.39993","69.01118","5014.64577","1109.27674","382.8938","110.35171","4733.51918","1434.29411","1359.14074","326.091","12202.21361","3719.04096","22.02364","7.49967","93.00221","77.22576"
